,grid_id,grid_size,complexity,instance_id,total_cells,errors,error_rate,multi_optimal_cells,transform_type
765,grid_size9_complexity0.60_0008_TransposeEnv,9,0.6,8,37,1,0.027027027027027,10,TransposeEnv
766,grid_size9_complexity0.60_0009_ReflectEnv,9,0.6,9,37,6,0.1621621621621621,12,ReflectEnv
767,grid_size9_complexity0.60_0009_RotateEnv,9,0.6,9,37,2,0.054054054054054,12,RotateEnv
768,grid_size9_complexity0.60_0009_StartGoalSwap,9,0.6,9,37,6,0.1621621621621621,12,StartGoalSwap
769,grid_size9_complexity0.60_0009_TransposeEnv,9,0.6,9,37,2,0.054054054054054,12,TransposeEnv
770,grid_size9_complexity0.80_0000_ReflectEnv,9,0.8,0,33,4,0.1212121212121212,5,ReflectEnv
771,grid_size9_complexity0.80_0000_RotateEnv,9,0.8,0,33,2,0.0606060606060606,5,RotateEnv
772,grid_size9_complexity0.80_0000_StartGoalSwap,9,0.8,0,33,1,0.0303030303030303,5,StartGoalSwap
773,grid_size9_complexity0.80_0000_TransposeEnv,9,0.8,0,33,2,0.0606060606060606,5,TransposeEnv
774,grid_size9_complexity0.80_0001_ReflectEnv,9,0.8,1,33,3,0.0909090909090909,4,ReflectEnv
775,grid_size9_complexity0.80_0001_RotateEnv,9,0.8,1,33,4,0.1212121212121212,4,RotateEnv
776,grid_size9_complexity0.80_0001_StartGoalSwap,9,0.8,1,33,0,0.0,4,StartGoalSwap
777,grid_size9_complexity0.80_0001_TransposeEnv,9,0.8,1,33,4,0.1212121212121212,4,TransposeEnv
778,grid_size9_complexity0.80_0002_ReflectEnv,9,0.8,2,33,3,0.0909090909090909,2,ReflectEnv
779,grid_size9_complexity0.80_0002_RotateEnv,9,0.8,2,33,6,0.1818181818181818,2,RotateEnv
780,grid_size9_complexity0.80_0002_StartGoalSwap,9,0.8,2,33,2,0.0606060606060606,2,StartGoalSwap
781,grid_size9_complexity0.80_0002_TransposeEnv,9,0.8,2,33,2,0.0606060606060606,2,TransposeEnv
782,grid_size9_complexity0.80_0003_ReflectEnv,9,0.8,3,33,3,0.0909090909090909,3,ReflectEnv
783,grid_size9_complexity0.80_0003_RotateEnv,9,0.8,3,33,7,0.2121212121212121,3,RotateEnv
784,grid_size9_complexity0.80_0003_StartGoalSwap,9,0.8,3,33,2,0.0606060606060606,2,StartGoalSwap
785,grid_size9_complexity0.80_0003_TransposeEnv,9,0.8,3,33,5,0.1515151515151515,3,TransposeEnv
786,grid_size9_complexity0.80_0004_ReflectEnv,9,0.8,4,33,2,0.0606060606060606,4,ReflectEnv
787,grid_size9_complexity0.80_0004_RotateEnv,9,0.8,4,33,9,0.2727272727272727,4,RotateEnv
788,grid_size9_complexity0.80_0004_StartGoalSwap,9,0.8,4,33,7,0.2121212121212121,4,StartGoalSwap
789,grid_size9_complexity0.80_0004_TransposeEnv,9,0.8,4,33,5,0.1515151515151515,4,TransposeEnv
790,grid_size9_complexity0.80_0005_ReflectEnv,9,0.8,5,33,1,0.0303030303030303,3,ReflectEnv
791,grid_size9_complexity0.80_0005_RotateEnv,9,0.8,5,33,2,0.0606060606060606,3,RotateEnv
792,grid_size9_complexity0.80_0005_StartGoalSwap,9,0.8,5,33,5,0.1515151515151515,3,StartGoalSwap
793,grid_size9_complexity0.80_0005_TransposeEnv,9,0.8,5,33,4,0.1212121212121212,3,TransposeEnv
794,grid_size9_complexity0.80_0006_ReflectEnv,9,0.8,6,33,5,0.1515151515151515,4,ReflectEnv
795,grid_size9_complexity0.80_0006_RotateEnv,9,0.8,6,33,3,0.0909090909090909,4,RotateEnv
796,grid_size9_complexity0.80_0006_StartGoalSwap,9,0.8,6,33,4,0.1212121212121212,4,StartGoalSwap
797,grid_size9_complexity0.80_0006_TransposeEnv,9,0.8,6,33,1,0.0303030303030303,4,TransposeEnv
798,grid_size9_complexity0.80_0007_ReflectEnv,9,0.8,7,33,5,0.1515151515151515,3,ReflectEnv
799,grid_size9_complexity0.80_0007_RotateEnv,9,0.8,7,33,2,0.0606060606060606,3,RotateEnv
800,grid_size9_complexity0.80_0007_StartGoalSwap,9,0.8,7,33,2,0.0606060606060606,3,StartGoalSwap
801,grid_size9_complexity0.80_0007_TransposeEnv,9,0.8,7,33,2,0.0606060606060606,3,TransposeEnv
802,grid_size9_complexity0.80_0008_ReflectEnv,9,0.8,8,33,3,0.0909090909090909,5,ReflectEnv
803,grid_size9_complexity0.80_0008_RotateEnv,9,0.8,8,33,4,0.1212121212121212,5,RotateEnv
804,grid_size9_complexity0.80_0008_StartGoalSwap,9,0.8,8,33,5,0.1515151515151515,5,StartGoalSwap
805,grid_size9_complexity0.80_0008_TransposeEnv,9,0.8,8,33,3,0.0909090909090909,5,TransposeEnv
806,grid_size9_complexity0.80_0009_ReflectEnv,9,0.8,9,33,2,0.0606060606060606,3,ReflectEnv
807,grid_size9_complexity0.80_0009_RotateEnv,9,0.8,9,33,3,0.0909090909090909,3,RotateEnv
808,grid_size9_complexity0.80_0009_StartGoalSwap,9,0.8,9,33,6,0.1818181818181818,3,StartGoalSwap
809,grid_size9_complexity0.80_0009_TransposeEnv,9,0.8,9,33,2,0.0606060606060606,3,TransposeEnv
810,grid_size9_complexity1.00_0000_ReflectEnv,9,1.0,0,30,2,0.0666666666666666,0,ReflectEnv
811,grid_size9_complexity1.00_0000_RotateEnv,9,1.0,0,30,3,0.1,0,RotateEnv
812,grid_size9_complexity1.00_0000_StartGoalSwap,9,1.0,0,30,1,0.0333333333333333,0,StartGoalSwap
813,grid_size9_complexity1.00_0000_TransposeEnv,9,1.0,0,30,3,0.1,0,TransposeEnv
814,grid_size9_complexity1.00_0001_ReflectEnv,9,1.0,1,30,3,0.1,0,ReflectEnv
815,grid_size9_complexity1.00_0001_RotateEnv,9,1.0,1,30,0,0.0,0,RotateEnv
816,grid_size9_complexity1.00_0001_StartGoalSwap,9,1.0,1,30,5,0.1666666666666666,0,StartGoalSwap
817,grid_size9_complexity1.00_0001_TransposeEnv,9,1.0,1,30,3,0.1,0,TransposeEnv
818,grid_size9_complexity1.00_0002_ReflectEnv,9,1.0,2,30,10,0.3333333333333333,0,ReflectEnv
819,grid_size9_complexity1.00_0002_RotateEnv,9,1.0,2,30,2,0.0666666666666666,0,RotateEnv
820,grid_size9_complexity1.00_0002_StartGoalSwap,9,1.0,2,30,2,0.0666666666666666,0,StartGoalSwap
821,grid_size9_complexity1.00_0002_TransposeEnv,9,1.0,2,30,4,0.1333333333333333,0,TransposeEnv
822,grid_size9_complexity1.00_0003_ReflectEnv,9,1.0,3,30,6,0.2,0,ReflectEnv
823,grid_size9_complexity1.00_0003_RotateEnv,9,1.0,3,30,5,0.1666666666666666,0,RotateEnv
824,grid_size9_complexity1.00_0003_StartGoalSwap,9,1.0,3,30,0,0.0,0,StartGoalSwap
825,grid_size9_complexity1.00_0003_TransposeEnv,9,1.0,3,30,2,0.0666666666666666,0,TransposeEnv
826,grid_size9_complexity1.00_0004_ReflectEnv,9,1.0,4,30,1,0.0333333333333333,0,ReflectEnv
827,grid_size9_complexity1.00_0004_RotateEnv,9,1.0,4,30,4,0.1333333333333333,0,RotateEnv
828,grid_size9_complexity1.00_0004_StartGoalSwap,9,1.0,4,30,7,0.2333333333333333,0,StartGoalSwap
829,grid_size9_complexity1.00_0004_TransposeEnv,9,1.0,4,30,1,0.0333333333333333,0,TransposeEnv
830,grid_size9_complexity1.00_0005_ReflectEnv,9,1.0,5,30,4,0.1333333333333333,0,ReflectEnv
831,grid_size9_complexity1.00_0005_RotateEnv,9,1.0,5,30,3,0.1,0,RotateEnv
832,grid_size9_complexity1.00_0005_StartGoalSwap,9,1.0,5,30,1,0.0333333333333333,0,StartGoalSwap
833,grid_size9_complexity1.00_0005_TransposeEnv,9,1.0,5,30,2,0.0666666666666666,0,TransposeEnv
834,grid_size9_complexity1.00_0006_ReflectEnv,9,1.0,6,30,2,0.0666666666666666,0,ReflectEnv
835,grid_size9_complexity1.00_0006_RotateEnv,9,1.0,6,30,4,0.1333333333333333,0,RotateEnv
836,grid_size9_complexity1.00_0006_StartGoalSwap,9,1.0,6,30,1,0.0333333333333333,0,StartGoalSwap
837,grid_size9_complexity1.00_0006_TransposeEnv,9,1.0,6,30,6,0.2,0,TransposeEnv
838,grid_size9_complexity1.00_0007_ReflectEnv,9,1.0,7,30,1,0.0333333333333333,0,ReflectEnv
839,grid_size9_complexity1.00_0007_RotateEnv,9,1.0,7,30,1,0.0333333333333333,0,RotateEnv
840,grid_size9_complexity1.00_0007_StartGoalSwap,9,1.0,7,30,3,0.1,0,StartGoalSwap
841,grid_size9_complexity1.00_0007_TransposeEnv,9,1.0,7,30,1,0.0333333333333333,0,TransposeEnv
842,grid_size9_complexity1.00_0008_ReflectEnv,9,1.0,8,30,5,0.1666666666666666,0,ReflectEnv
843,grid_size9_complexity1.00_0008_RotateEnv,9,1.0,8,30,6,0.2,0,RotateEnv
844,grid_size9_complexity1.00_0008_StartGoalSwap,9,1.0,8,30,4,0.1333333333333333,0,StartGoalSwap
845,grid_size9_complexity1.00_0008_TransposeEnv,9,1.0,8,30,1,0.0333333333333333,0,TransposeEnv
846,grid_size9_complexity1.00_0009_ReflectEnv,9,1.0,9,30,0,0.0,0,ReflectEnv
847,grid_size9_complexity1.00_0009_RotateEnv,9,1.0,9,30,2,0.0666666666666666,0,RotateEnv
848,grid_size9_complexity1.00_0009_StartGoalSwap,9,1.0,9,30,3,0.1,0,StartGoalSwap
849,grid_size9_complexity1.00_0009_TransposeEnv,9,1.0,9,30,1,0.0333333333333333,0,TransposeEnv
850,grid_size11_complexity0.40_0005_ReflectEnv,11,0.4,5,67,9,0.1343283582089552,27,ReflectEnv
851,grid_size11_complexity0.40_0005_RotateEnv,11,0.4,5,67,7,0.1044776119402985,27,RotateEnv
852,grid_size11_complexity0.40_0005_StartGoalSwap,11,0.4,5,67,8,0.1194029850746268,27,StartGoalSwap
853,grid_size11_complexity0.40_0005_TransposeEnv,11,0.4,5,67,9,0.1343283582089552,27,TransposeEnv
854,grid_size11_complexity0.40_0006_ReflectEnv,11,0.4,6,67,3,0.044776119402985,31,ReflectEnv
855,grid_size11_complexity0.40_0006_RotateEnv,11,0.4,6,67,6,0.0895522388059701,31,RotateEnv
856,grid_size11_complexity0.40_0006_StartGoalSwap,11,0.4,6,67,3,0.044776119402985,31,StartGoalSwap
857,grid_size11_complexity0.40_0006_TransposeEnv,11,0.4,6,67,5,0.0746268656716417,31,TransposeEnv
858,grid_size11_complexity0.40_0007_ReflectEnv,11,0.4,7,67,6,0.0895522388059701,27,ReflectEnv
859,grid_size11_complexity0.40_0007_RotateEnv,11,0.4,7,67,8,0.1194029850746268,27,RotateEnv
860,grid_size11_complexity0.40_0007_StartGoalSwap,11,0.4,7,67,4,0.0597014925373134,28,StartGoalSwap
861,grid_size11_complexity0.40_0007_TransposeEnv,11,0.4,7,67,4,0.0597014925373134,27,TransposeEnv
862,grid_size11_complexity0.40_0008_ReflectEnv,11,0.4,8,67,7,0.1044776119402985,28,ReflectEnv
863,grid_size11_complexity0.40_0008_RotateEnv,11,0.4,8,67,7,0.1044776119402985,28,RotateEnv
864,grid_size11_complexity0.40_0008_StartGoalSwap,11,0.4,8,67,9,0.1343283582089552,30,StartGoalSwap
865,grid_size11_complexity0.40_0008_TransposeEnv,11,0.4,8,67,8,0.1194029850746268,28,TransposeEnv
866,grid_size11_complexity0.40_0009_ReflectEnv,11,0.4,9,67,8,0.1194029850746268,33,ReflectEnv
867,grid_size11_complexity0.40_0009_RotateEnv,11,0.4,9,67,2,0.0298507462686567,33,RotateEnv
868,grid_size11_complexity0.40_0009_StartGoalSwap,11,0.4,9,67,4,0.0597014925373134,33,StartGoalSwap
869,grid_size11_complexity0.40_0009_TransposeEnv,11,0.4,9,67,2,0.0298507462686567,33,TransposeEnv
870,grid_size11_complexity0.60_0000_ReflectEnv,11,0.6,0,60,11,0.1833333333333333,16,ReflectEnv
871,grid_size11_complexity0.60_0000_RotateEnv,11,0.6,0,60,5,0.0833333333333333,16,RotateEnv
872,grid_size11_complexity0.60_0000_StartGoalSwap,11,0.6,0,60,7,0.1166666666666666,16,StartGoalSwap
873,grid_size11_complexity0.60_0000_TransposeEnv,11,0.6,0,60,1,0.0166666666666666,16,TransposeEnv
874,grid_size11_complexity0.60_0001_ReflectEnv,11,0.6,1,60,7,0.1166666666666666,16,ReflectEnv
875,grid_size11_complexity0.60_0001_RotateEnv,11,0.6,1,60,6,0.1,16,RotateEnv
876,grid_size11_complexity0.60_0001_StartGoalSwap,11,0.6,1,60,5,0.0833333333333333,16,StartGoalSwap
877,grid_size11_complexity0.60_0001_TransposeEnv,11,0.6,1,60,3,0.05,16,TransposeEnv
878,grid_size11_complexity0.60_0002_ReflectEnv,11,0.6,2,60,13,0.2166666666666666,18,ReflectEnv
879,grid_size11_complexity0.60_0002_RotateEnv,11,0.6,2,60,5,0.0833333333333333,18,RotateEnv
880,grid_size11_complexity0.60_0002_StartGoalSwap,11,0.6,2,60,8,0.1333333333333333,17,StartGoalSwap
881,grid_size11_complexity0.60_0002_TransposeEnv,11,0.6,2,60,3,0.05,18,TransposeEnv
882,grid_size11_complexity0.60_0003_ReflectEnv,11,0.6,3,60,14,0.2333333333333333,16,ReflectEnv
883,grid_size11_complexity0.60_0003_RotateEnv,11,0.6,3,60,12,0.2,16,RotateEnv
884,grid_size11_complexity0.60_0003_StartGoalSwap,11,0.6,3,60,6,0.1,17,StartGoalSwap
885,grid_size11_complexity0.60_0003_TransposeEnv,11,0.6,3,60,8,0.1333333333333333,16,TransposeEnv
886,grid_size11_complexity0.60_0004_ReflectEnv,11,0.6,4,60,11,0.1833333333333333,13,ReflectEnv
887,grid_size11_complexity0.60_0004_RotateEnv,11,0.6,4,60,5,0.0833333333333333,13,RotateEnv
888,grid_size11_complexity0.60_0004_StartGoalSwap,11,0.6,4,60,16,0.2666666666666666,14,StartGoalSwap
889,grid_size11_complexity0.60_0004_TransposeEnv,11,0.6,4,60,6,0.1,13,TransposeEnv
890,grid_size11_complexity0.60_0005_ReflectEnv,11,0.6,5,60,7,0.1166666666666666,18,ReflectEnv
891,grid_size11_complexity0.60_0005_RotateEnv,11,0.6,5,60,6,0.1,18,RotateEnv
892,grid_size11_complexity0.60_0005_StartGoalSwap,11,0.6,5,60,4,0.0666666666666666,17,StartGoalSwap
893,grid_size11_complexity0.60_0005_TransposeEnv,11,0.6,5,60,10,0.1666666666666666,18,TransposeEnv
894,grid_size11_complexity0.60_0006_ReflectEnv,11,0.6,6,60,4,0.0666666666666666,22,ReflectEnv
895,grid_size11_complexity0.60_0006_RotateEnv,11,0.6,6,60,2,0.0333333333333333,22,RotateEnv
896,grid_size11_complexity0.60_0006_StartGoalSwap,11,0.6,6,60,1,0.0166666666666666,22,StartGoalSwap
897,grid_size11_complexity0.60_0006_TransposeEnv,11,0.6,6,60,1,0.0166666666666666,22,TransposeEnv
898,grid_size11_complexity0.60_0007_ReflectEnv,11,0.6,7,60,2,0.0333333333333333,20,ReflectEnv
899,grid_size11_complexity0.60_0007_RotateEnv,11,0.6,7,60,9,0.15,20,RotateEnv
900,grid_size11_complexity0.60_0007_StartGoalSwap,11,0.6,7,60,5,0.0833333333333333,20,StartGoalSwap
901,grid_size11_complexity0.60_0007_TransposeEnv,11,0.6,7,60,9,0.15,20,TransposeEnv
902,grid_size11_complexity0.60_0008_ReflectEnv,11,0.6,8,60,4,0.0666666666666666,16,ReflectEnv
903,grid_size11_complexity0.60_0008_RotateEnv,11,0.6,8,60,5,0.0833333333333333,16,RotateEnv
904,grid_size11_complexity0.60_0008_StartGoalSwap,11,0.6,8,60,9,0.15,16,StartGoalSwap
905,grid_size11_complexity0.60_0008_TransposeEnv,11,0.6,8,60,1,0.0166666666666666,16,TransposeEnv
906,grid_size11_complexity0.60_0009_ReflectEnv,11,0.6,9,60,10,0.1666666666666666,19,ReflectEnv
907,grid_size11_complexity0.60_0009_RotateEnv,11,0.6,9,60,6,0.1,19,RotateEnv
908,grid_size11_complexity0.60_0009_StartGoalSwap,11,0.6,9,60,16,0.2666666666666666,19,StartGoalSwap
909,grid_size11_complexity0.60_0009_TransposeEnv,11,0.6,9,60,4,0.0666666666666666,19,TransposeEnv
910,grid_size11_complexity0.80_0000_ReflectEnv,11,0.8,0,54,7,0.1296296296296296,8,ReflectEnv
911,grid_size11_complexity0.80_0000_RotateEnv,11,0.8,0,54,13,0.2407407407407407,8,RotateEnv
912,grid_size11_complexity0.80_0000_StartGoalSwap,11,0.8,0,54,6,0.1111111111111111,9,StartGoalSwap
913,grid_size11_complexity0.80_0000_TransposeEnv,11,0.8,0,54,9,0.1666666666666666,8,TransposeEnv
914,grid_size11_complexity0.80_0001_ReflectEnv,11,0.8,1,54,15,0.2777777777777778,7,ReflectEnv
915,grid_size11_complexity0.80_0001_RotateEnv,11,0.8,1,54,10,0.1851851851851851,7,RotateEnv
916,grid_size11_complexity0.80_0001_StartGoalSwap,11,0.8,1,54,10,0.1851851851851851,7,StartGoalSwap
917,grid_size11_complexity0.80_0001_TransposeEnv,11,0.8,1,54,12,0.2222222222222222,7,TransposeEnv
918,grid_size11_complexity0.80_0002_ReflectEnv,11,0.8,2,54,19,0.3518518518518518,9,ReflectEnv
919,grid_size11_complexity0.80_0002_RotateEnv,11,0.8,2,54,16,0.2962962962962963,9,RotateEnv
920,grid_size11_complexity0.80_0002_StartGoalSwap,11,0.8,2,54,11,0.2037037037037037,9,StartGoalSwap
921,grid_size11_complexity0.80_0002_TransposeEnv,11,0.8,2,54,24,0.4444444444444444,9,TransposeEnv
922,grid_size11_complexity0.80_0003_ReflectEnv,11,0.8,3,54,18,0.3333333333333333,9,ReflectEnv
923,grid_size11_complexity0.80_0003_RotateEnv,11,0.8,3,54,14,0.2592592592592592,9,RotateEnv
924,grid_size11_complexity0.80_0003_StartGoalSwap,11,0.8,3,54,9,0.1666666666666666,9,StartGoalSwap
925,grid_size11_complexity0.80_0003_TransposeEnv,11,0.8,3,54,16,0.2962962962962963,9,TransposeEnv
926,grid_size11_complexity0.80_0004_ReflectEnv,11,0.8,4,54,15,0.2777777777777778,8,ReflectEnv
927,grid_size11_complexity0.80_0004_RotateEnv,11,0.8,4,54,11,0.2037037037037037,8,RotateEnv
928,grid_size11_complexity0.80_0004_StartGoalSwap,11,0.8,4,54,14,0.2592592592592592,8,StartGoalSwap
929,grid_size11_complexity0.80_0004_TransposeEnv,11,0.8,4,54,13,0.2407407407407407,8,TransposeEnv
930,grid_size11_complexity0.80_0005_ReflectEnv,11,0.8,5,54,9,0.1666666666666666,8,ReflectEnv
931,grid_size11_complexity0.80_0005_RotateEnv,11,0.8,5,54,12,0.2222222222222222,8,RotateEnv
932,grid_size11_complexity0.80_0005_StartGoalSwap,11,0.8,5,54,13,0.2407407407407407,8,StartGoalSwap
933,grid_size11_complexity0.80_0005_TransposeEnv,11,0.8,5,54,12,0.2222222222222222,8,TransposeEnv
934,grid_size11_complexity0.80_0006_ReflectEnv,11,0.8,6,54,22,0.4074074074074074,6,ReflectEnv
935,grid_size11_complexity0.80_0006_RotateEnv,11,0.8,6,54,15,0.2777777777777778,6,RotateEnv
936,grid_size11_complexity0.80_0006_StartGoalSwap,11,0.8,6,54,15,0.2777777777777778,7,StartGoalSwap
937,grid_size11_complexity0.80_0006_TransposeEnv,11,0.8,6,54,11,0.2037037037037037,6,TransposeEnv
938,grid_size11_complexity0.80_0007_ReflectEnv,11,0.8,7,54,12,0.2222222222222222,6,ReflectEnv
939,grid_size11_complexity0.80_0007_RotateEnv,11,0.8,7,54,6,0.1111111111111111,6,RotateEnv
940,grid_size11_complexity0.80_0007_StartGoalSwap,11,0.8,7,54,10,0.1851851851851851,6,StartGoalSwap
941,grid_size11_complexity0.80_0007_TransposeEnv,11,0.8,7,54,4,0.074074074074074,6,TransposeEnv
942,grid_size11_complexity0.80_0008_ReflectEnv,11,0.8,8,54,6,0.1111111111111111,7,ReflectEnv
943,grid_size11_complexity0.80_0008_RotateEnv,11,0.8,8,54,11,0.2037037037037037,7,RotateEnv
944,grid_size11_complexity0.80_0008_StartGoalSwap,11,0.8,8,54,12,0.2222222222222222,7,StartGoalSwap
945,grid_size11_complexity0.80_0008_TransposeEnv,11,0.8,8,54,14,0.2592592592592592,7,TransposeEnv
946,grid_size11_complexity0.80_0009_ReflectEnv,11,0.8,9,54,7,0.1296296296296296,7,ReflectEnv
947,grid_size11_complexity0.80_0009_RotateEnv,11,0.8,9,54,11,0.2037037037037037,7,RotateEnv
948,grid_size11_complexity0.80_0009_StartGoalSwap,11,0.8,9,54,6,0.1111111111111111,7,StartGoalSwap
949,grid_size11_complexity0.80_0009_TransposeEnv,11,0.8,9,54,11,0.2037037037037037,7,TransposeEnv
950,grid_size11_complexity1.00_0000_ReflectEnv,11,1.0,0,48,13,0.2708333333333333,0,ReflectEnv
951,grid_size11_complexity1.00_0000_RotateEnv,11,1.0,0,48,11,0.2291666666666666,0,RotateEnv
952,grid_size11_complexity1.00_0000_StartGoalSwap,11,1.0,0,48,5,0.1041666666666666,0,StartGoalSwap
953,grid_size11_complexity1.00_0000_TransposeEnv,11,1.0,0,48,12,0.25,0,TransposeEnv
954,grid_size11_complexity1.00_0001_ReflectEnv,11,1.0,1,48,12,0.25,0,ReflectEnv
955,grid_size11_complexity1.00_0001_RotateEnv,11,1.0,1,48,7,0.1458333333333333,0,RotateEnv
956,grid_size11_complexity1.00_0001_StartGoalSwap,11,1.0,1,48,8,0.1666666666666666,0,StartGoalSwap
957,grid_size11_complexity1.00_0001_TransposeEnv,11,1.0,1,48,12,0.25,0,TransposeEnv
958,grid_size11_complexity1.00_0002_ReflectEnv,11,1.0,2,48,9,0.1875,0,ReflectEnv
959,grid_size11_complexity1.00_0002_RotateEnv,11,1.0,2,48,13,0.2708333333333333,0,RotateEnv
960,grid_size11_complexity1.00_0002_StartGoalSwap,11,1.0,2,48,5,0.1041666666666666,0,StartGoalSwap
961,grid_size11_complexity1.00_0002_TransposeEnv,11,1.0,2,48,12,0.25,0,TransposeEnv
962,grid_size11_complexity1.00_0003_ReflectEnv,11,1.0,3,48,10,0.2083333333333333,0,ReflectEnv
963,grid_size11_complexity1.00_0003_RotateEnv,11,1.0,3,48,9,0.1875,0,RotateEnv
964,grid_size11_complexity1.00_0003_StartGoalSwap,11,1.0,3,48,14,0.2916666666666667,0,StartGoalSwap
965,grid_size11_complexity1.00_0003_TransposeEnv,11,1.0,3,48,6,0.125,0,TransposeEnv
966,grid_size11_complexity1.00_0004_ReflectEnv,11,1.0,4,48,7,0.1458333333333333,0,ReflectEnv
967,grid_size11_complexity1.00_0004_RotateEnv,11,1.0,4,48,13,0.2708333333333333,0,RotateEnv
968,grid_size11_complexity1.00_0004_StartGoalSwap,11,1.0,4,48,6,0.125,0,StartGoalSwap
969,grid_size11_complexity1.00_0004_TransposeEnv,11,1.0,4,48,11,0.2291666666666666,0,TransposeEnv
970,grid_size11_complexity1.00_0005_ReflectEnv,11,1.0,5,48,15,0.3125,0,ReflectEnv
971,grid_size11_complexity1.00_0005_RotateEnv,11,1.0,5,48,9,0.1875,0,RotateEnv
972,grid_size11_complexity1.00_0005_StartGoalSwap,11,1.0,5,48,14,0.2916666666666667,0,StartGoalSwap
973,grid_size11_complexity1.00_0005_TransposeEnv,11,1.0,5,48,16,0.3333333333333333,0,TransposeEnv
974,grid_size11_complexity1.00_0006_ReflectEnv,11,1.0,6,48,11,0.2291666666666666,0,ReflectEnv
975,grid_size11_complexity1.00_0006_RotateEnv,11,1.0,6,48,4,0.0833333333333333,0,RotateEnv
976,grid_size11_complexity1.00_0006_StartGoalSwap,11,1.0,6,48,10,0.2083333333333333,0,StartGoalSwap
977,grid_size11_complexity1.00_0006_TransposeEnv,11,1.0,6,48,9,0.1875,0,TransposeEnv
978,grid_size11_complexity1.00_0007_ReflectEnv,11,1.0,7,48,12,0.25,0,ReflectEnv
979,grid_size11_complexity1.00_0007_RotateEnv,11,1.0,7,48,7,0.1458333333333333,0,RotateEnv
980,grid_size11_complexity1.00_0007_StartGoalSwap,11,1.0,7,48,2,0.0416666666666666,0,StartGoalSwap
981,grid_size11_complexity1.00_0007_TransposeEnv,11,1.0,7,48,11,0.2291666666666666,0,TransposeEnv
982,grid_size11_complexity1.00_0008_ReflectEnv,11,1.0,8,48,17,0.3541666666666667,0,ReflectEnv
983,grid_size11_complexity1.00_0008_RotateEnv,11,1.0,8,48,9,0.1875,0,RotateEnv
984,grid_size11_complexity1.00_0008_StartGoalSwap,11,1.0,8,48,7,0.1458333333333333,0,StartGoalSwap
985,grid_size11_complexity1.00_0008_TransposeEnv,11,1.0,8,48,10,0.2083333333333333,0,TransposeEnv
986,grid_size11_complexity1.00_0009_ReflectEnv,11,1.0,9,48,15,0.3125,0,ReflectEnv
987,grid_size11_complexity1.00_0009_RotateEnv,11,1.0,9,48,9,0.1875,0,RotateEnv
988,grid_size11_complexity1.00_0009_StartGoalSwap,11,1.0,9,48,10,0.2083333333333333,0,StartGoalSwap
989,grid_size11_complexity1.00_0009_TransposeEnv,11,1.0,9,48,12,0.25,0,TransposeEnv
990,grid_size13_complexity0.00_0000_ReflectEnv,13,0.0,0,120,0,0.0,100,ReflectEnv
991,grid_size13_complexity0.00_0000_RotateEnv,13,0.0,0,120,0,0.0,100,RotateEnv
992,grid_size13_complexity0.00_0000_StartGoalSwap,13,0.0,0,120,0,0.0,100,StartGoalSwap
993,grid_size13_complexity0.00_0000_TransposeEnv,13,0.0,0,120,1,0.0083333333333333,100,TransposeEnv
994,grid_size13_complexity0.00_0001_ReflectEnv,13,0.0,1,120,1,0.0083333333333333,100,ReflectEnv
995,grid_size13_complexity0.00_0001_RotateEnv,13,0.0,1,120,0,0.0,100,RotateEnv
996,grid_size13_complexity0.00_0001_StartGoalSwap,13,0.0,1,120,0,0.0,100,StartGoalSwap
997,grid_size13_complexity0.00_0001_TransposeEnv,13,0.0,1,120,0,0.0,100,TransposeEnv
998,grid_size13_complexity0.00_0002_ReflectEnv,13,0.0,2,120,0,0.0,100,ReflectEnv
999,grid_size13_complexity0.00_0002_RotateEnv,13,0.0,2,120,0,0.0,100,RotateEnv
1000,grid_size13_complexity0.00_0002_StartGoalSwap,13,0.0,2,120,0,0.0,100,StartGoalSwap
1001,grid_size13_complexity0.00_0002_TransposeEnv,13,0.0,2,120,0,0.0,100,TransposeEnv
1002,grid_size13_complexity0.00_0003_ReflectEnv,13,0.0,3,120,0,0.0,100,ReflectEnv
1003,grid_size13_complexity0.00_0003_RotateEnv,13,0.0,3,120,2,0.0166666666666666,100,RotateEnv
1004,grid_size13_complexity0.00_0003_StartGoalSwap,13,0.0,3,120,0,0.0,100,StartGoalSwap
1005,grid_size13_complexity0.00_0003_TransposeEnv,13,0.0,3,120,0,0.0,100,TransposeEnv
1006,grid_size13_complexity0.00_0004_ReflectEnv,13,0.0,4,120,0,0.0,100,ReflectEnv
1007,grid_size13_complexity0.00_0004_RotateEnv,13,0.0,4,120,0,0.0,100,RotateEnv
1008,grid_size13_complexity0.00_0004_StartGoalSwap,13,0.0,4,120,0,0.0,100,StartGoalSwap
1009,grid_size13_complexity0.00_0004_TransposeEnv,13,0.0,4,120,0,0.0,100,TransposeEnv
1010,grid_size13_complexity0.00_0005_ReflectEnv,13,0.0,5,120,0,0.0,100,ReflectEnv
1011,grid_size13_complexity0.00_0005_RotateEnv,13,0.0,5,120,0,0.0,100,RotateEnv
1012,grid_size13_complexity0.00_0005_StartGoalSwap,13,0.0,5,120,0,0.0,100,StartGoalSwap
1013,grid_size13_complexity0.00_0005_TransposeEnv,13,0.0,5,120,0,0.0,100,TransposeEnv
